h_ratio,theta,model,z_order,r,omega,amplitude
0.007000,0.4000,parametric,9,71.74348726,0.71435197,15468.98307214
0.007000,0.4000,parametric,9,71.94388806,0.71551299,15652.29612056
0.007000,0.4000,parametric,9,72.14428886,0.71669247,15837.04067988
0.007000,0.4000,parametric,9,72.34468966,0.71789065,16023.21936769
0.007000,0.4000,parametric,9,72.54509045,0.71910773,16210.83470906
0.007000,0.4000,parametric,9,72.74549125,0.72034394,16399.88913564
0.007000,0.4000,parametric,9,72.94589205,0.72159950,16590.38498459
0.007000,0.4000,parametric,9,73.14629285,0.72287463,16782.32449766
0.007000,0.4000,parametric,9,73.34669365,0.72416957,16975.70982020
0.007000,0.4000,parametric,9,73.54709445,0.72548454,17170.54300013
0.007000,0.4000,parametric,9,73.74749525,0.72681977,17366.82598705
0.007000,0.4000,parametric,9,73.94789605,0.72817549,17564.56063120
0.007000,0.4000,parametric,9,74.14829685,0.72955195,17763.74868251
0.007000,0.4000,parametric,9,74.34869765,0.73094937,17964.39178963
0.007000,0.4000,parametric,9,74.54909845,0.73236801,18166.49149898
0.007000,0.4000,parametric,9,74.74949925,0.73380810,18370.04925376
0.007000,0.4000,parametric,9,74.94990005,0.73526989,18575.06639301
0.007000,0.4000,parametric,9,75.15030085,0.73675363,18781.54415064
0.007000,0.4000,parametric,9,75.35070165,0.73825956,18989.48365448
0.007000,0.4000,parametric,9,75.55110245,0.73978794,19198.88592533
0.007000,0.4000,parametric,9,75.75150325,0.74133903,19409.75187602
0.007000,0.4000,parametric,9,75.95190405,0.74291308,19622.08231045
0.007000,0.4000,parametric,9,76.15230485,0.74451036,19835.87792264
0.007000,0.4000,parametric,9,76.35270565,0.74613112,20051.13929584
0.007000,0.4000,parametric,9,76.55310645,0.74777562,20267.86690154
0.007000,0.4000,parametric,9,76.75350725,0.74944415,20486.06109857
0.007000,0.4000,parametric,9,76.95390805,0.75113697,20705.72213219
0.007000,0.4000,parametric,9,77.15430885,0.75285434,20926.85013311
0.007000,0.4000,parametric,9,77.35470965,0.75459656,21149.44511665
0.007000,0.4000,parametric,9,77.55511044,0.75636388,21373.50698176
0.007000,0.4000,parametric,9,77.75551124,0.75815661,21599.03551017
0.007000,0.4000,parametric,9,77.95591204,0.75997501,21826.03036542
0.007000,0.4000,parametric,9,78.15631284,0.76181938,22054.49109204
0.007000,0.4000,parametric,9,78.35671364,0.76369000,22284.41711459
0.007000,0.4000,parametric,9,78.55711444,0.76558718,22515.80773681
0.007000,0.4000,parametric,9,78.75751524,0.76751119,22748.66214072
0.007000,0.4000,parametric,9,78.95791604,0.76946234,22982.97938575
0.007000,0.4000,parametric,9,79.15831684,0.77144093,23218.75840786
0.007000,0.4000,parametric,9,79.35871764,0.77344726,23455.99801869
0.007000,0.4000,parametric,9,79.55911844,0.77548164,23694.69690469
0.007000,0.4000,parametric,9,79.75951924,0.77754438,23934.85362625
0.007000,0.4000,parametric,9,79.95992004,0.77963578,24176.46661688
0.007000,0.4000,parametric,9,80.16032084,0.78175617,24419.53418235
0.007000,0.4000,parametric,9,80.36072164,0.78390586,24664.05449986
0.007000,0.4000,parametric,9,80.56112244,0.78608518,24910.02561721
0.007000,0.4000,parametric,9,80.76152324,0.78829444,25157.44545197
0.007000,0.4000,parametric,9,80.96192404,0.79053397,25406.31179069
0.007000,0.4000,parametric,9,81.16232484,0.79280411,25656.62228804
0.007000,0.4000,parametric,9,81.36272564,0.79510518,25908.37446608
0.007000,0.4000,parametric,9,81.56312644,0.79743752,26161.56571340
0.007000,0.4000,parametric,9,81.76352724,0.79980148,26416.19328437
0.007000,0.4000,parametric,9,81.96392804,0.80219739,26672.25429836
0.007000,0.4000,parametric,9,82.16432884,0.80462560,26929.74573895
0.007000,0.4000,parametric,9,82.36472964,0.80708646,27188.66445318
0.007000,0.4000,parametric,9,82.56513043,0.80958032,27449.00715078
0.007000,0.4000,parametric,9,82.76553123,0.81210754,27710.77040347
0.007000,0.4000,parametric,9,82.96593203,0.81466847,27973.95064414
0.007000,0.4000,parametric,9,83.16633283,0.81726349,28238.54416620
0.007000,0.4000,parametric,9,83.36673363,0.81989294,28504.54712281
0.007000,0.4000,parametric,9,83.56713443,0.82255721,28771.95552617
0.007000,0.4000,parametric,9,83.76753523,0.82525667,29040.76524687
0.007000,0.4000,parametric,9,83.96793603,0.82799168,29310.97201310
0.007000,0.4000,parametric,9,84.16833683,0.83076264,29582.57141005
0.007000,0.4000,parametric,9,84.36873763,0.83356992,29855.55887920
0.007000,0.4000,parametric,9,84.56913843,0.83641391,30129.92971766
0.007000,0.4000,parametric,9,84.76953923,0.83929500,30405.67907749
0.007000,0.4000,parametric,9,84.96994003,0.84221358,30682.80196510
0.007000,0.4000,parametric,9,85.17034083,0.84517005,30961.29324058
0.007000,0.4000,parametric,9,85.37074163,0.84816482,31241.14761708
0.007000,0.4000,parametric,9,85.57114243,0.85119828,31522.35966020
0.007000,0.4000,parametric,9,85.77154323,0.85427084,31804.92378740
0.007000,0.4000,parametric,9,85.97194403,0.85738292,32088.83426736
0.007000,0.4000,parametric,9,86.17234483,0.86053493,32374.08521947
0.007000,0.4000,parametric,9,86.37274563,0.86372729,32660.67061318
0.007000,0.4000,parametric,9,86.57314643,0.86696043,32948.58426750
0.007000,0.4000,parametric,9,86.77354723,0.87023477,33237.81985043
0.007000,0.4000,parametric,9,86.97394803,0.87355074,33528.37087842
0.007000,0.4000,parametric,9,87.17434883,0.87690878,33820.23071584
0.007000,0.4000,parametric,9,87.37474963,0.88030933,34113.39257450
0.007000,0.4000,parametric,9,87.57515042,0.88375282,34407.84951312
0.007000,0.4000,parametric,9,87.77555122,0.88723971,34703.59443682
0.007000,0.4000,parametric,9,87.97595202,0.89077045,35000.62009673
0.007000,0.4000,parametric,9,88.17635282,0.89434550,35298.91908943
0.007000,0.4000,parametric,9,88.37675362,0.89796530,35598.48385656
0.007000,0.4000,parametric,9,88.57715442,0.90163033,35899.30668438
0.007000,0.4000,parametric,9,88.77755522,0.90534105,36201.37970332
0.007000,0.4000,parametric,9,88.97795602,0.90909794,36504.69488758
0.007000,0.4000,parametric,9,89.17835682,0.91290147,36809.24405478
0.007000,0.4000,parametric,9,89.37875762,0.91675212,37115.01886551
0.007000,0.4000,parametric,9,89.57915842,0.92065037,37422.01082301
0.007000,0.4000,parametric,9,89.77955922,0.92459671,37730.21127279
0.007000,0.4000,parametric,9,89.97996002,0.92859165,38039.61140233
0.007000,0.4000,parametric,9,90.18036082,0.93263566,38350.20224071
0.007000,0.4000,parametric,9,90.38076162,0.93672927,38661.97465833
0.007000,0.4000,parametric,9,90.58116242,0.94087296,38974.91936662
0.007000,0.4000,parametric,9,90.78156322,0.94506726,39289.02691776
0.007000,0.4000,parametric,9,90.98196402,0.94931268,39604.28770439
0.007000,0.4000,parametric,9,91.18236482,0.95360974,39920.69195941
0.007000,0.4000,parametric,9,91.38276562,0.95795896,40238.22975570
0.007000,0.4000,parametric,9,91.58316642,0.96236087,40556.89100598
0.007000,0.4000,parametric,9,91.78356722,0.96681601,40876.66546250
0.007000,0.4000,parametric,9,91.98396802,0.97132492,41197.54271698
0.007000,0.4000,parametric,9,92.18436882,0.97588814,41519.51220036
0.007000,0.4000,parametric,9,92.38476962,0.98050621,41842.56318269
0.007000,0.4000,parametric,9,92.58517041,0.98517969,42166.68477299
0.007000,0.4000,parametric,9,92.78557121,0.98990915,42491.86591915
0.007000,0.4000,parametric,9,92.98597201,0.99469513,42818.09540780
0.007000,0.4000,parametric,9,93.18637281,0.99953821,43145.36186429
0.007000,0.4000,parametric,9,93.38677361,1.00443896,43473.65375257
0.007000,0.4000,parametric,9,93.58717441,1.00939796,43802.95937519
0.007000,0.4000,parametric,9,93.78757521,1.01441579,44133.26687327
0.007000,0.4000,parametric,9,93.98797601,1.01949304,44464.56422647
0.007000,0.4000,parametric,9,94.18837681,1.02463031,44796.83925306
0.007000,0.4000,parametric,9,94.38877761,1.02982818,45130.07960989
0.007000,0.4000,parametric,9,94.58917841,1.03508726,45464.27279248
0.007000,0.4000,parametric,9,94.78957921,1.04040817,45799.40613511
0.007000,0.4000,parametric,9,94.98998001,1.04579151,46135.46681086
0.007000,0.4000,parametric,9,95.19038081,1.05123791,46472.44183178
0.007000,0.4000,parametric,9,95.39078161,1.05674798,46810.31804898
0.007000,0.4000,parametric,9,95.59118241,1.06232236,47149.08215281
0.007000,0.4000,parametric,9,95.79158321,1.06796168,47488.72067302
0.007000,0.4000,parametric,9,95.99198401,1.07366659,47829.21997897
0.007000,0.4000,parametric,9,96.19238481,1.07943773,48170.56627983
0.007000,0.4000,parametric,9,96.39278561,1.08527574,48512.74562482
0.007000,0.4000,parametric,9,96.59318641,1.09118130,48855.74390351
0.007000,0.4000,parametric,9,96.79358721,1.09715505,49199.54684602
0.007000,0.4000,parametric,9,96.99398801,1.10319768,49544.14002339
0.007000,0.4000,parametric,9,97.19438881,1.10930984,49889.50884791
0.007000,0.4000,parametric,9,97.39478961,1.11549223,50235.63857342
0.007000,0.4000,parametric,9,97.59519040,1.12174553,50582.51429570
0.007000,0.4000,parametric,9,97.79559120,1.12807043,50930.12095289
0.007000,0.4000,parametric,9,97.99599200,1.13446763,51278.44332590
0.007000,0.4000,parametric,9,98.19639280,1.14093782,51627.46603880
0.007000,0.4000,parametric,9,98.39679360,1.14748173,51977.17355937
0.007000,0.4000,parametric,9,98.59719440,1.15410006,52327.55019951
0.007000,0.4000,parametric,9,98.79759520,1.16079354,52678.58011580
0.007000,0.4000,parametric,9,98.99799600,1.16756289,53030.24731004
0.007000,0.4000,parametric,9,99.19839680,1.17440884,53382.53562978
0.007000,0.4000,parametric,9,99.39879760,1.18133215,53735.42876893
0.007000,0.4000,parametric,9,99.59919840,1.18833354,54088.91026837
0.007000,0.4000,parametric,9,99.79959920,1.19541378,54442.96351659
0.007000,0.4000,parametric,9,100.00000000,1.20257362,54797.57175034
0.007000,0.4000,parametric,11,0.00000100,0.67893457,0.00000013
0.007000,0.4000,parametric,11,0.20040180,0.67893397,0.02589951
0.007000,0.4000,parametric,11,0.40080260,0.67893214,0.05183935
0.007000,0.4000,parametric,11,0.60120340,0.67892910,0.07782031
0.007000,0.4000,parametric,11,0.80160420,0.67892485,0.10384395
0.007000,0.4000,parametric,11,1.00200500,0.67891938,0.12991318
0.007000,0.4000,parametric,11,1.20240580,0.67891270,0.15603272
0.007000,0.4000,parametric,11,1.40280660,0.67890480,0.18220952
0.007000,0.4000,parametric,11,1.60320740,0.67889569,0.20845324
0.007000,0.4000,parametric,11,1.80360820,0.67888537,0.23477669
0.007000,0.4000,parametric,11,2.00400900,0.67887383,0.26119629
0.007000,0.4000,parametric,11,2.20440980,0.67886109,0.28773247
0.007000,0.4000,parametric,11,2.40481060,0.67884713,0.31441018
0.007000,0.4000,parametric,11,2.60521139,0.67883197,0.34125932
0.007000,0.4000,parametric,11,2.80561219,0.67881560,0.36831516
0.007000,0.4000,parametric,11,3.00601299,0.67879802,0.39561881
0.007000,0.4000,parametric,11,3.20641379,0.67877924,0.42321767
0.007000,0.4000,parametric,11,3.40681459,0.67875926,0.45116585
0.007000,0.4000,parametric,11,3.60721539,0.67873807,0.47952464
0.007000,0.4000,parametric,11,3.80761619,0.67871569,0.50836296
0.007000,0.4000,parametric,11,4.00801699,0.67869211,0.53775775
0.007000,0.4000,parametric,11,4.20841779,0.67866733,0.56779448
0.007000,0.4000,parametric,11,4.40881859,0.67864136,0.59856756
0.007000,0.4000,parametric,11,4.60921939,0.67861420,0.63018077
0.007000,0.4000,parametric,11,4.80962019,0.67858585,0.66274770
0.007000,0.4000,parametric,11,5.01002099,0.67855631,0.69639222
0.007000,0.4000,parametric,11,5.21042179,0.67852559,0.73124888
0.007000,0.4000,parametric,11,5.41082259,0.67849369,0.76746337
0.007000,0.4000,parametric,11,5.61122339,0.67846060,0.80519294
0.007000,0.4000,parametric,11,5.81162419,0.67842635,0.84460683
0.007000,0.4000,parametric,11,6.01202499,0.67839092,0.88588673
0.007000,0.4000,parametric,11,6.21242579,0.67835431,0.92922718
0.007000,0.4000,parametric,11,6.41282659,0.67831655,0.97483602
0.007000,0.4000,parametric,11,6.61322739,0.67827761,1.02293478
0.007000,0.4000,parametric,11,6.81362819,0.67823752,1.07375916
0.007000,0.4000,parametric,11,7.01402899,0.67819627,1.12755944
0.007000,0.4000,parametric,11,7.21442979,0.67815387,1.18460086
0.007000,0.4000,parametric,11,7.41483059,0.67811031,1.24516411
0.007000,0.4000,parametric,11,7.61523138,0.67806562,1.30954568
0.007000,0.4000,parametric,11,7.81563218,0.67801977,1.37805833
0.007000,0.4000,parametric,11,8.01603298,0.67797279,1.45103151
0.007000,0.4000,parametric,11,8.21643378,0.67792468,1.52881171
0.007000,0.4000,parametric,11,8.41683458,0.67787543,1.61176295
0.007000,0.4000,parametric,11,8.61723538,0.67782506,1.70026714
0.007000,0.4000,parametric,11,8.81763618,0.67777357,1.79472453
0.007000,0.4000,parametric,11,9.01803698,0.67772096,1.89555405
0.007000,0.4000,parametric,11,9.21843778,0.67766724,2.00319381
0.007000,0.4000,parametric,11,9.41883858,0.67761242,2.11810142
0.007000,0.4000,parametric,11,9.61923938,0.67755649,2.24075441
0.007000,0.4000,parametric,11,9.81964018,0.67749946,2.37165068
0.007000,0.4000,parametric,11,10.02004098,0.67744134,2.51130882
0.007000,0.4000,parametric,11,10.22044178,0.67738213,2.66026855
0.007000,0.4000,parametric,11,10.42084258,0.67732184,2.81909111
0.007000,0.4000,parametric,11,10.62124338,0.67726047,2.98835964
0.007000,0.4000,parametric,11,10.82164418,0.67719803,3.16867955
0.007000,0.4000,parametric,11,11.02204498,0.67713453,3.36067893
0.007000,0.4000,parametric,11,11.22244578,0.67706996,3.56500895
0.007000,0.4000,parametric,11,11.42284658,0.67700435,3.78234416
0.007000,0.4000,parametric,11,11.62324738,0.67693768,4.01338297
0.007000,0.4000,parametric,11,11.82364818,0.67686997,4.25884795
0.007000,0.4000,parametric,11,12.02404898,0.67680123,4.51948621
0.007000,0.4000,parametric,11,12.22444978,0.67673146,4.79606982
0.007000,0.4000,parametric,11,12.42485058,0.67666067,5.08939610
0.007000,0.4000,parametric,11,12.62525137,0.67658886,5.40028804
0.007000,0.4000,parametric,11,12.82565217,0.67651604,5.72959465
0.007000,0.4000,parametric,11,13.02605297,0.67644221,6.07819130
0.007000,0.4000,parametric,11,13.22645377,0.67636740,6.44698007
0.007000,0.4000,parametric,11,13.42685457,0.67629159,6.83689014
0.007000,0.4000,parametric,11,13.62725537,0.67621480,7.24887810
0.007000,0.4000,parametric,11,13.82765617,0.67613704,7.68392829
0.007000,0.4000,parametric,11,14.02805697,0.67605832,8.14305319
0.007000,0.4000,parametric,11,14.22845777,0.67597863,8.62729371
0.007000,0.4000,parametric,11,14.42885857,0.67589799,9.13771954
0.007000,0.4000,parametric,11,14.62925937,0.67581641,9.67542951
0.007000,0.4000,parametric,11,14.82966017,0.67573390,10.24155186
0.007000,0.4000,parametric,11,15.03006097,0.67565046,10.83724463
0.007000,0.4000,parametric,11,15.23046177,0.67556610,11.46369593
0.007000,0.4000,parametric,11,15.43086257,0.67548083,12.12212430
0.007000,0.4000,parametric,11,15.63126337,0.67539466,12.81377901
0.007000,0.4000,parametric,11,15.83166417,0.67530759,13.53994033
0.007000,0.4000,parametric,11,16.03206497,0.67521964,14.30191993
0.007000,0.4000,parametric,11,16.23246577,0.67513082,15.10106110
0.007000,0.4000,parametric,11,16.43286657,0.67504113,15.93873908
0.007000,0.4000,parametric,11,16.63326737,0.67495058,16.81636137
0.007000,0.4000,parametric,11,16.83366817,0.67485919,17.73536802
0.007000,0.4000,parametric,11,17.03406897,0.67476695,18.69723190
0.007000,0.4000,parametric,11,17.23446977,0.67467389,19.70345901
0.007000,0.4000,parametric,11,17.43487057,0.67458001,20.75558875
0.007000,0.4000,parametric,11,17.63527136,0.67448533,21.85519418
0.007000,0.4000,parametric,11,17.83567216,0.67438984,23.00388234
0.007000,0.4000,parametric,11,18.03607296,0.67429356,24.20329450
0.007000,0.4000,parametric,11,18.23647376,0.67419651,25.45510639
0.007000,0.4000,parametric,11,18.43687456,0.67409869,26.76102852
0.007000,0.4000,parametric,11,18.63727536,0.67400012,28.12280640
0.007000,0.4000,parametric,11,18.83767616,0.67390080,29.54222081
0.007000,0.4000,parametric,11,19.03807696,0.67380074,31.02108806
0.007000,0.4000,parametric,11,19.23847776,0.67369996,32.56126019
0.007000,0.4000,parametric,11,19.43887856,0.67359847,34.16462527
0.007000,0.4000,parametric,11,19.63927936,0.67349628,35.83310761
0.007000,0.4000,parametric,11,19.83968016,0.67339340,37.56866799
0.007000,0.4000,parametric,11,20.04008096,0.67328984,39.37330389
0.007000,0.4000,parametric,11,20.24048176,0.67318562,41.24904972
0.007000,0.4000,parametric,11,20.44088256,0.67308074,43.19797705
0.007000,0.4000,parametric,11,20.64128336,0.67297523,45.22219478
0.007000,0.4000,parametric,11,20.84168416,0.67286908,47.32384942
0.007000,0.4000,parametric,11,21.04208496,0.67276233,49.50512524
0.007000,0.4000,parametric,11,21.24248576,0.67265497,51.76824451
0.007000,0.4000,parametric,11,21.44288656,0.67254702,54.11546765
0.007000,0.4000,parametric,11,21.64328736,0.67243849,56.54909349
0.007000,0.4000,parametric,11,21.84368816,0.67232940,59.07145939
0.007000,0.4000,parametric,11,22.04408896,0.67221977,61.68494148
0.007000,0.4000,parametric,11,22.24448976,0.67210960,64.39195478
0.007000,0.4000,parametric,11,22.44489056,0.67199890,67.19495343
0.007000,0.4000,parametric,11,22.64529135,0.67188770,70.09643083
0.007000,0.4000,parametric,11,22.84569215,0.67177601,73.09891982
0.007000,0.4000,parametric,11,23.04609295,0.67166384,76.20499280
0.007000,0.4000,parametric,11,23.24649375,0.67155121,79.41726194
0.007000,0.4000,parametric,11,23.44689455,0.67143813,82.73837929
0.007000,0.4000,parametric,11,23.64729535,0.67132461,86.17103694
0.007000,0.4000,parametric,11,23.84769615,0.67121068,89.71796715
0.007000,0.4000,parametric,11,24.04809695,0.67109635,93.38194251
0.007000,0.4000,parametric,11,24.24849775,0.67098163,97.16577603
0.007000,0.4000,parametric,11,24.44889855,0.67086654,101.07232129
0.007000,0.4000,parametric,11,24.64929935,0.67075109,105.10447255
0.007000,0.4000,parametric,11,24.84970015,0.67063531,109.26516487
0.007000,0.4000,parametric,11,25.05010095,0.67051921,113.55737423
0.007000,0.4000,parametric,11,25.25050175,0.67040280,117.98411760
0.007000,0.4000,parametric,11,25.45090255,0.67028611,122.54845305
0.007000,0.4000,parametric,11,25.65130335,0.67016914,127.25347989
0.007000,0.4000,parametric,11,25.85170415,0.67005193,132.10233868
0.007000,0.4000,parametric,11,26.05210495,0.66993448,137.09821136
0.007000,0.4000,parametric,11,26.25250575,0.66981682,142.24432133
0.007000,0.4000,parametric,11,26.45290655,0.66969896,147.54393350
0.007000,0.4000,parametric,11,26.65330735,0.66958092,153.00035437
0.007000,0.4000,parametric,11,26.85370815,0.66946272,158.61693207
0.007000,0.4000,parametric,11,27.05410895,0.66934438,164.39705644
0.007000,0.4000,parametric,11,27.25450975,0.66922591,170.34415909
0.007000,0.4000,parametric,11,27.45491055,0.66910735,176.46171340
0.007000,0.4000,parametric,11,27.65531134,0.66898871,182.75323459
0.007000,0.4000,parametric,11,27.85571214,0.66887000,189.22227975
0.007000,0.4000,parametric,11,28.05611294,0.66875125,195.87244785
0.007000,0.4000,parametric,11,28.25651374,0.66863248,202.70737980
0.007000,0.4000,parametric,11,28.45691454,0.66851371,209.73075842
