theta1,theta2,model,amplitude,shift
0.000000,6.000000,param,9.1371705566,-3.1545296836
0.000000,6.000000,param,9.1777802030,-3.2281543433
0.000000,6.000000,param,9.2183898494,-3.3032072207
0.000000,6.000000,param,9.2589994958,-3.3797108837
0.000000,6.000000,param,9.2996091421,-3.4576881813
0.000000,6.000000,param,9.3402187885,-3.5371622453
0.000000,6.000000,param,9.3808284349,-3.6181564938
0.000000,6.000000,param,9.4214380813,-3.7006946331
0.000000,6.000000,param,9.4620477277,-3.7848006608
0.000000,6.000000,param,9.5026573740,-3.8704988682
0.000000,6.000000,param,9.5432670204,-3.9578138428
0.000000,6.000000,param,9.5838766668,-4.0467704713
0.000000,6.000000,param,9.6244863132,-4.1373939422
0.000000,6.000000,param,9.6650959595,-4.2297097482
0.000000,6.000000,param,9.7057056059,-4.3237436893
0.100000,6.000000,exact,0.0000001275,0.0000000000
0.100000,6.000000,exact,0.0426880060,-0.0000012940
0.100000,6.000000,exact,0.0853758845,-0.0000051758
0.100000,6.000000,exact,0.1280637630,-0.0000116444
0.100000,6.000000,exact,0.1707516415,-0.0000206984
0.100000,6.000000,exact,0.2134395200,-0.0000323356
0.100000,6.000000,exact,0.2561273985,-0.0000465535
0.100000,6.000000,exact,0.2988152770,-0.0000633487
0.100000,6.000000,exact,0.3415031555,-0.0000827173
0.100000,6.000000,exact,0.3841910340,-0.0001046549
0.100000,6.000000,exact,0.4268789125,-0.0001291563
0.100000,6.000000,exact,0.4695667910,-0.0001562160
0.100000,6.000000,exact,0.5122546695,-0.0001858276
0.100000,6.000000,exact,0.5549425480,-0.0002179843
0.100000,6.000000,exact,0.5976304265,-0.0002526785
0.100000,6.000000,exact,0.6403183050,-0.0002899021
0.100000,6.000000,exact,0.6830061835,-0.0003296464
0.100000,6.000000,exact,0.7256940620,-0.0003719021
0.100000,6.000000,exact,0.7683819405,-0.0004166592
0.100000,6.000000,exact,0.8110698190,-0.0004639072
0.100000,6.000000,exact,0.8537576975,-0.0005136348
0.100000,6.000000,exact,0.8964455760,-0.0005658302
0.100000,6.000000,exact,0.9391334545,-0.0006204809
0.100000,6.000000,exact,0.9818213330,-0.0006775739
0.100000,6.000000,exact,1.0245092115,-0.0007370954
0.100000,6.000000,exact,1.0671970900,-0.0007990310
0.100000,6.000000,exact,1.1098849685,-0.0008633657
0.100000,6.000000,exact,1.1525728470,-0.0009300839
0.100000,6.000000,exact,1.1952607255,-0.0009991691
0.100000,6.000000,exact,1.2379486040,-0.0010706044
0.100000,6.000000,exact,1.2806364825,-0.0011443722
0.100000,6.000000,exact,1.3233243610,-0.0012204541
0.100000,6.000000,exact,1.3660122395,-0.0012988310
0.100000,6.000000,exact,1.4087001180,-0.0013794834
0.100000,6.000000,exact,1.4513879965,-0.0014623909
0.100000,6.000000,exact,1.4940758750,-0.0015475323
0.100000,6.000000,exact,1.5367637535,-0.0016348860
0.100000,6.000000,exact,1.5794516320,-0.0017244294
0.100000,6.000000,exact,1.6221395105,-0.0018161395
0.100000,6.000000,exact,1.6648273890,-0.0019099924
0.100000,6.000000,exact,1.7075152675,-0.0020059633
0.100000,6.000000,exact,1.7502031460,-0.0021040272
0.100000,6.000000,exact,1.7928910245,-0.0022041578
0.100000,6.000000,exact,1.8355789030,-0.0023063285
0.100000,6.000000,exact,1.8782667815,-0.0024105116
0.100000,6.000000,exact,1.9209546600,-0.0025166790
0.100000,6.000000,exact,1.9636425385,-0.0026248016
0.100000,6.000000,exact,2.0063304170,-0.0027348496
0.100000,6.000000,exact,2.0490182954,-0.0028467924
0.100000,6.000000,exact,2.0917061739,-0.0029605988
0.100000,6.000000,exact,2.1343940524,-0.0030762366
0.100000,6.000000,exact,2.1770819309,-0.0031936730
0.100000,6.000000,exact,2.2197698094,-0.0033128742
0.100000,6.000000,exact,2.2624576879,-0.0034338058
0.100000,6.000000,exact,2.3051455664,-0.0035564325
0.100000,6.000000,exact,2.3478334449,-0.0036807182
0.100000,6.000000,exact,2.3905213234,-0.0038066260
0.100000,6.000000,exact,2.4332092019,-0.0039341182
0.100000,6.000000,exact,2.4758970804,-0.0040631561
0.100000,6.000000,exact,2.5185849589,-0.0041937004
0.100000,6.000000,exact,2.5612728374,-0.0043257109
0.100000,6.000000,exact,2.6039607159,-0.0044591464
0.100000,6.000000,exact,2.6466485944,-0.0045939650
0.100000,6.000000,exact,2.6893364729,-0.0047301238
0.100000,6.000000,exact,2.7320243514,-0.0048675793
0.100000,6.000000,exact,2.7747122299,-0.0050062869
0.100000,6.000000,exact,2.8174001084,-0.0051462011
0.100000,6.000000,exact,2.8600879869,-0.0052872756
0.100000,6.000000,exact,2.9027758654,-0.0054294632
0.100000,6.000000,exact,2.9454637439,-0.0055727159
0.100000,6.000000,exact,2.9881516224,-0.0057169846
0.100000,6.000000,exact,3.0308395009,-0.0058622195
0.100000,6.000000,exact,3.0735273794,-0.0060083697
0.100000,6.000000,exact,3.1162152579,-0.0061553835
0.100000,6.000000,exact,3.1589031364,-0.0063032083
0.100000,6.000000,exact,3.2015910149,-0.0064517905
0.100000,6.000000,exact,3.2442788934,-0.0066010756
0.100000,6.000000,exact,3.2869667719,-0.0067510082
0.100000,6.000000,exact,3.3296546504,-0.0069015320
0.100000,6.000000,exact,3.3723425289,-0.0070525896
0.100000,6.000000,exact,3.4150304074,-0.0072041228
0.100000,6.000000,exact,3.4577182859,-0.0073560724
0.100000,6.000000,exact,3.5004061644,-0.0075083783
0.100000,6.000000,exact,3.5430940429,-0.0076609795
0.100000,6.000000,exact,3.5857819214,-0.0078138137
0.100000,6.000000,exact,3.6284697999,-0.0079668182
0.100000,6.000000,exact,3.6711576784,-0.0081199289
0.100000,6.000000,exact,3.7138455569,-0.0082730809
0.100000,6.000000,exact,3.7565334354,-0.0084262085
0.100000,6.000000,exact,3.7992213139,-0.0085792446
0.100000,6.000000,exact,3.8419091924,-0.0087321217
0.100000,6.000000,exact,3.8845970709,-0.0088847709
0.100000,6.000000,exact,3.9272849494,-0.0090371226
0.100000,6.000000,exact,3.9699728279,-0.0091891060
0.100000,6.000000,exact,4.0126607064,-0.0093406497
0.100000,6.000000,exact,4.0553485849,-0.0094916810
0.100000,6.000000,exact,4.0980364634,-0.0096421264
0.100000,6.000000,exact,4.1407243419,-0.0097919115
0.100000,6.000000,exact,4.1834122204,-0.0099409609
0.100000,6.000000,exact,4.2261000989,-0.0100891982
0.100000,6.000000,exact,4.2687879774,-0.0102365461
0.100000,6.000000,exact,4.3114758559,-0.0103829264
0.100000,6.000000,exact,4.3541637344,-0.0105282601
0.100000,6.000000,exact,4.3968516129,-0.0106724669
0.100000,6.000000,exact,4.4395394914,-0.0108154660
0.100000,6.000000,exact,4.4822273699,-0.0109571754
0.100000,6.000000,exact,4.5249152484,-0.0110975123
0.100000,6.000000,exact,4.5676031269,-0.0112363931
0.100000,6.000000,exact,4.6102910053,-0.0113737332
0.100000,6.000000,exact,4.6529788838,-0.0115094472
0.100000,6.000000,exact,4.6956667623,-0.0116434487
0.100000,6.000000,exact,4.7383546408,-0.0117756505
0.100000,6.000000,exact,4.7810425193,-0.0119059648
0.100000,6.000000,exact,4.8237303978,-0.0120343025
0.100000,6.000000,exact,4.8664182763,-0.0121605741
0.100000,6.000000,exact,4.9091061548,-0.0122846892
0.100000,6.000000,exact,4.9517940333,-0.0124065564
0.100000,6.000000,exact,4.9944819118,-0.0125260837
0.100000,6.000000,exact,5.0371697903,-0.0126431783
0.100000,6.000000,exact,5.0798576688,-0.0127577467
0.100000,6.000000,exact,5.1225455473,-0.0128696947
0.100000,6.000000,exact,5.1652334258,-0.0129789273
0.100000,6.000000,exact,5.2079213043,-0.0130853487
0.100000,6.000000,exact,5.2506091828,-0.0131888628
0.100000,6.000000,exact,5.2932970613,-0.0132893724
0.100000,6.000000,exact,5.3359849398,-0.0133867800
0.100000,6.000000,exact,5.3786728183,-0.0134809875
0.100000,6.000000,exact,5.4213606968,-0.0135718959
0.100000,6.000000,exact,5.4640485753,-0.0136594060
0.100000,6.000000,exact,5.5067364538,-0.0137434178
0.100000,6.000000,exact,5.5494243323,-0.0138238311
0.100000,6.000000,exact,5.5921122108,-0.0139005448
0.100000,6.000000,exact,5.6348000893,-0.0139734578
0.100000,6.000000,exact,5.6774879678,-0.0140424683
0.100000,6.000000,exact,5.7201758463,-0.0141074741
0.100000,6.000000,exact,5.7628637248,-0.0141683728
0.100000,6.000000,exact,5.8055516033,-0.0142250616
0.100000,6.000000,exact,5.8482394818,-0.0142774373
0.100000,6.000000,exact,5.8909273603,-0.0143253967
0.100000,6.000000,exact,5.9336152388,-0.0143688361
0.100000,6.000000,exact,5.9763031173,-0.0144076519
0.100000,6.000000,exact,6.0189909958,-0.0144417400
0.100000,6.000000,exact,6.0616788743,-0.0144709966
0.100000,6.000000,exact,6.1043667528,-0.0144953174
0.100000,6.000000,exact,6.1470546313,-0.0145145985
0.100000,6.000000,exact,6.1897425098,-0.0145287357
0.100000,6.000000,exact,6.2324303883,-0.0145376251
0.100000,6.000000,exact,6.2751182668,-0.0145411628
0.100000,6.000000,exact,6.3178061453,-0.0145392450
0.100000,6.000000,exact,6.3604940238,-0.0145317682
0.100000,6.000000,exact,6.4031819023,-0.0145186292
0.100000,6.000000,exact,6.4458697808,-0.0144997249
0.100000,6.000000,exact,6.4885576593,-0.0144749529
0.100000,6.000000,exact,6.5312455378,-0.0144442109
0.100000,6.000000,exact,6.5739334163,-0.0144073972
0.100000,6.000000,exact,6.6166212948,-0.0143644107
0.100000,6.000000,exact,6.6593091733,-0.0143151508
0.100000,6.000000,exact,6.7019970518,-0.0142595175
0.100000,6.000000,exact,6.7446849303,-0.0141974117
0.100000,6.000000,exact,6.7873728088,-0.0141287349
0.100000,6.000000,exact,6.8300606873,-0.0140533896
0.100000,6.000000,exact,6.8727485658,-0.0139712790
0.100000,6.000000,exact,6.9154364443,-0.0138823074
0.100000,6.000000,exact,6.9581243228,-0.0137863802
0.100000,6.000000,exact,7.0008122013,-0.0136834039
0.100000,6.000000,exact,7.0435000798,-0.0135732860
0.100000,6.000000,exact,7.0861879583,-0.0134559355
0.100000,6.000000,exact,7.1288758368,-0.0133312627
0.100000,6.000000,exact,7.1715637152,-0.0131991793
0.100000,6.000000,exact,7.2142515937,-0.0130595984
0.100000,6.000000,exact,7.2569394722,-0.0129124348
0.100000,6.000000,exact,7.2996273507,-0.0127576051
0.100000,6.000000,exact,7.3423152292,-0.0125950274
0.100000,6.000000,exact,7.3850031077,-0.0124246217
0.100000,6.000000,exact,7.4276909862,-0.0122463102
0.100000,6.000000,exact,7.4703788647,-0.0120600167
0.100000,6.000000,exact,7.5130667432,-0.0118656675
0.100000,6.000000,exact,7.5557546217,-0.0116631910
0.100000,6.000000,exact,7.5984425002,-0.0114525177
0.100000,6.000000,exact,7.6411303787,-0.0112335809
0.100000,6.000000,exact,7.6838182572,-0.0110063162
0.100000,6.000000,exact,7.7265061357,-0.0107706618
0.100000,6.000000,exact,7.7691940142,-0.0105265587
0.100000,6.000000,exact,7.8118818927,-0.0102739507
0.100000,6.000000,exact,7.8545697712,-0.0100127847
0.100000,6.000000,exact,7.8972576497,-0.0097430104
0.100000,6.000000,exact,7.9399455282,-0.0094645809
0.100000,6.000000,exact,7.9826334067,-0.0091774526
0.100000,6.000000,exact,8.0253212852,-0.0088815851
0.100000,6.000000,exact,8.0680091637,-0.0085769418
0.100000,6.000000,exact,8.1106970422,-0.0082634895
0.100000,6.000000,exact,8.1533849207,-0.0079411992
0.100000,6.000000,exact,8.1960727992,-0.0076100453
0.100000,6.000000,exact,8.2387606777,-0.0072700067
0.100000,6.000000,exact,8.2814485562,-0.0069210663
0.100000,6.000000,exact,8.3241364347,-0.0065632112
0.100000,6.000000,exact,8.3668243132,-0.0061964333
0.100000,6.000000,exact,8.4095121917,-0.0058207287
0.100000,6.000000,exact,8.4522000702,-0.0054360987
0.100000,6.000000,exact,8.4948879487,-0.0050425491
0.100000,6.000000,exact,8.5375758272,-0.0046400910
0.100000,6.000000,exact,8.5802637057,-0.0042287405
0.100000,6.000000,exact,8.6229515842,-0.0038085193
0.100000,6.000000,exact,8.6656394627,-0.0033794544
0.100000,6.000000,exact,8.7083273412,-0.0029415787
0.100000,6.000000,exact,8.7510152197,-0.0024949307
0.100000,6.000000,exact,8.7937030982,-0.0020395550
0.100000,6.000000,exact,8.8363909767,-0.0015755024
0.100000,6.000000,exact,8.8790788552,-0.0011028302
0.100000,6.000000,exact,8.9217667337,-0.0006216018
0.100000,6.000000,exact,8.9644546122,-0.0001318877
0.100000,6.000000,exact,9.0071424907,0.0003662348
0.100000,6.000000,exact,9.0498303692,0.0008726815
0.100000,6.000000,exact,9.0925182477,0.0013873608
0.100000,6.000000,exact,9.1352061262,0.0019101737
0.100000,6.000000,exact,9.1778940047,0.0024410135
0.100000,6.000000,exact,9.2205818832,0.0029797658
0.100000,6.000000,exact,9.2632697617,0.0035263082
0.100000,6.000000,exact,9.3059576402,0.0040805098
0.100000,6.000000,exact,9.3486455187,0.0046422314
0.100000,6.000000,exact,9.3913333972,0.0052113254
0.100000,6.000000,exact,9.4340212757,0.0057876349
0.100000,6.000000,exact,9.4767091542,0.0063709942
0.100000,6.000000,exact,9.5193970327,0.0069612284
0.100000,6.000000,exact,9.5620849112,0.0075581527
0.100000,6.000000,exact,9.6047727897,0.0081615730
0.100000,6.000000,exact,9.6474606682,0.0087712849
0.100000,6.000000,exact,9.6901485467,0.0093870740
0.100000,6.000000,exact,9.7328364251,0.0100087152
0.100000,6.000000,exact,9.7755243036,0.0106359731
0.100000,6.000000,exact,9.8182121821,0.0112686011
0.100000,6.000000,exact,9.8609000606,0.0119063415
0.100000,6.000000,exact,9.9035879391,0.0125489252
0.100000,6.000000,exact,9.9462758176,0.0131960714
0.100000,6.000000,exact,9.9889636961,0.0138474874
0.100000,6.000000,param,0.0000001338,0.0000000000
0.100000,6.000000,param,0.0447762468,0.0000023550
0.100000,6.000000,param,0.0895523597,0.0000094136
0.100000,6.000000,param,0.1343284727,0.0000211570
0.100000,6.000000,param,0.1791045857,0.0000375539
0.100000,6.000000,param,0.2238806987,0.0000585604
0.100000,6.000000,param,0.2686568117,0.0000841199
0.100000,6.000000,param,0.3134329247,0.0001141632
0.100000,6.000000,param,0.3582090376,0.0001486084
0.100000,6.000000,param,0.4029851506,0.0001873609
0.100000,6.000000,param,0.4477612636,0.0002303133
0.100000,6.000000,param,0.4925373766,0.0002773451
0.100000,6.000000,param,0.5373134896,0.0003283230
0.100000,6.000000,param,0.5820896026,0.0003831004
0.100000,6.000000,param,0.6268657156,0.0004415178
0.100000,6.000000,param,0.6716418285,0.0005034021
0.100000,6.000000,param,0.7164179415,0.0005685670
0.100000,6.000000,param,0.7611940545,0.0006368124
0.100000,6.000000,param,0.8059701675,0.0007079245
0.100000,6.000000,param,0.8507462805,0.0007816759
0.100000,6.000000,param,0.8955223935,0.0008578250
0.100000,6.000000,param,0.9402985065,0.0009361158
0.100000,6.000000,param,0.9850746194,0.0010162781
0.100000,6.000000,param,1.0298507324,0.0010980273
0.100000,6.000000,param,1.0746268454,0.0011810637
0.100000,6.000000,param,1.1194029584,0.0012650728
0.100000,6.000000,param,1.1641790714,0.0013497250
0.100000,6.000000,param,1.2089551844,0.0014346749
0.100000,6.000000,param,1.2537312974,0.0015195618
0.100000,6.000000,param,1.2985074103,0.0016040089
0.100000,6.000000,param,1.3432835233,0.0016876235
0.100000,6.000000,param,1.3880596363,0.0017699960
0.100000,6.000000,param,1.4328357493,0.0018507005
0.100000,6.000000,param,1.4776118623,0.0019292940
0.100000,6.000000,param,1.5223879753,0.0020053162
0.100000,6.000000,param,1.5671640882,0.0020782892
0.100000,6.000000,param,1.6119402012,0.0021477172
0.100000,6.000000,param,1.6567163142,0.0022130863
0.100000,6.000000,param,1.7014924272,0.0022738639
0.100000,6.000000,param,1.7462685402,0.0023294986
0.100000,6.000000,param,1.7910446532,0.0023794198
0.100000,6.000000,param,1.8358207662,0.0024230372
0.100000,6.000000,param,1.8805968791,0.0024597408
0.100000,6.000000,param,1.9253729921,0.0024888999
0.100000,6.000000,param,1.9701491051,0.0025098634
0.100000,6.000000,param,2.0149252181,0.0025219588
0.100000,6.000000,param,2.0597013311,0.0025244924
0.100000,6.000000,param,2.1044774441,0.0025167482
0.100000,6.000000,param,2.1492535571,0.0024979882
0.100000,6.000000,param,2.1940296700,0.0024674513
0.100000,6.000000,param,2.2388057830,0.0024243534
0.100000,6.000000,param,2.2835818960,0.0023678866
0.100000,6.000000,param,2.3283580090,0.0022972188
0.100000,6.000000,param,2.3731341220,0.0022114933
0.100000,6.000000,param,2.4179102350,0.0021098285
0.100000,6.000000,param,2.4626863480,0.0019913168
0.100000,6.000000,param,2.5074624609,0.0018550248
0.100000,6.000000,param,2.5522385739,0.0016999925
0.100000,6.000000,param,2.5970146869,0.0015252326
0.100000,6.000000,param,2.6417907999,0.0013297302
0.100000,6.000000,param,2.6865669129,0.0011124424
0.100000,6.000000,param,2.7313430259,0.0008722972
0.100000,6.000000,param,2.7761191388,0.0006081936
0.100000,6.000000,param,2.8208952518,0.0003190006
0.100000,6.000000,param,2.8656713648,0.0000035567
0.100000,6.000000,param,2.9104474778,-0.0003393305
0.100000,6.000000,param,2.9552235908,-0.0007108851
0.100000,6.000000,param,2.9999997038,-0.0011123635
0.100000,6.000000,param,3.0447758168,-0.0015450548
0.100000,6.000000,param,3.0895519297,-0.0020102818
0.100000,6.000000,param,3.1343280427,-0.0025094012
0.100000,6.000000,param,3.1791041557,-0.0030438046
0.100000,6.000000,param,3.2238802687,-0.0036149190
0.100000,6.000000,param,3.2686563817,-0.0042242074
0.100000,6.000000,param,3.3134324947,-0.0048731697
0.100000,6.000000,param,3.3582086077,-0.0055633431
0.100000,6.000000,param,3.4029847206,-0.0062963030
0.100000,6.000000,param,3.4477608336,-0.0070736637
0.100000,6.000000,param,3.4925369466,-0.0078970790
0.100000,6.000000,param,3.5373130596,-0.0087682429
0.100000,6.000000,param,3.5820891726,-0.0096888906
0.100000,6.000000,param,3.6268652856,-0.0106607989
0.100000,6.000000,param,3.6716413986,-0.0116857873
0.100000,6.000000,param,3.7164175115,-0.0127657182
0.100000,6.000000,param,3.7611936245,-0.0139024985
0.100000,6.000000,param,3.8059697375,-0.0150980798
0.100000,6.000000,param,3.8507458505,-0.0163544591
0.100000,6.000000,param,3.8955219635,-0.0176736800
0.100000,6.000000,param,3.9402980765,-0.0190578335
0.100000,6.000000,param,3.9850741894,-0.0205090585
0.100000,6.000000,param,4.0298503024,-0.0220295427
0.100000,6.000000,param,4.0746264154,-0.0236215238
0.100000,6.000000,param,4.1194025284,-0.0252872900
0.100000,6.000000,param,4.1641786414,-0.0270291809
0.100000,6.000000,param,4.2089547544,-0.0288495886
0.100000,6.000000,param,4.2537308674,-0.0307509582
0.100000,6.000000,param,4.2985069803,-0.0327357893
0.100000,6.000000,param,4.3432830933,-0.0348066360
0.100000,6.000000,param,4.3880592063,-0.0369661089
0.100000,6.000000,param,4.4328353193,-0.0392168751
0.100000,6.000000,param,4.4776114323,-0.0415616596
0.100000,6.000000,param,4.5223875453,-0.0440032463
0.100000,6.000000,param,4.5671636583,-0.0465444787
0.100000,6.000000,param,4.6119397712,-0.0491882609
0.100000,6.000000,param,4.6567158842,-0.0519375587
0.100000,6.000000,param,4.7014919972,-0.0547954008
0.100000,6.000000,param,4.7462681102,-0.0577648792
0.100000,6.000000,param,4.7910442232,-0.0608491506
0.100000,6.000000,param,4.8358203362,-0.0640514377
0.100000,6.000000,param,4.8805964491,-0.0673750296
0.100000,6.000000,param,4.9253725621,-0.0708232831
0.100000,6.000000,param,4.9701486751,-0.0743996241
0.100000,6.000000,param,5.0149247881,-0.0781075481
0.100000,6.000000,param,5.0597009011,-0.0819506215
0.100000,6.000000,param,5.1044770141,-0.0859324831
0.100000,6.000000,param,5.1492531271,-0.0900568443
0.100000,6.000000,param,5.1940292400,-0.0943274910
0.100000,6.000000,param,5.2388053530,-0.0987482845
0.100000,6.000000,param,5.2835814660,-0.1033231624
0.100000,6.000000,param,5.3283575790,-0.1080561398
0.100000,6.000000,param,5.3731336920,-0.1129513108
0.100000,6.000000,param,5.4179098050,-0.1180128491
0.100000,6.000000,param,5.4626859180,-0.1232450099
0.100000,6.000000,param,5.5074620309,-0.1286521301
0.100000,6.000000,param,5.5522381439,-0.1342386305
